"IDS Login/Email","Frazer ID","Dealership","Address","City","State","Zip","Phone","Vehicle Condition","Year","Make","Model","Trim","VIN","Stock #","Mileage","Exterior Color","Interior Color","Engine","Body","Vehicle Type","Transmission","DriveTrain","Cylinders","Comments","Options","Certified","MPG City","MPG Highway","MPG Combined","Retail Price","Internet Price","DownPayment","Pack","Cost","Days on Lot","Purchase Date","Photos"
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2007","NISSAN","ALTIMA","2.5","1N4AL21E07N474499","090819","  93057","MAROON","","2.5L","4DR","Sedan","6-Speed Manual","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| AM/FM CD/MP3| Satellite| Immobilizer| Keyless Entry| Alarm| Dual Front Airbags| Side Airbags| Head Airbags| Rear Head Airbags| Active Seatbelts| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","      1078"," 9/24/14",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2010","GMC","ACADIA","SLT-2","1GKLRNEDXAJ141721","059605"," 109694","MAROON","","3.6L","4DR","SUV","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| AM/FM CD/DVD| Sentry Key| Keyless Entry| Daytime Running Lights| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       762"," 8/06/15",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2006","CHEVROLET","TRAILBLAZER","EXT LS","1GNES16S866121046","121046"," 142840","GOLD","","4.2L","4DR","SUV","Automatic","RWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| AM/FM Cassette/CD| Satellite| Immobilizer| Keyless Entry| Daytime Running Lights| Dual Front Airbags| Passenger Sensor| Active Belts| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       504"," 4/20/16",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2008","PONTIAC","G6","GT","1G2ZH57N884194767","194767"," 142019","GRAY","","3.5L","4DR","Sedan","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| Sentry Key| Keyless Entry| Daytime Running Lights| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       504"," 4/20/16",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2011","CHRYSLER","200","TOURING","1C3BC1FBXBN570192","570192","  99216","SILVER","","2.4L","4DR","Sedan","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| Sentry Key| Keyless Entry| Alarm| Daytime Running Lights| Dual Air Bags Front and Sides| Active Belts| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       504"," 4/20/16",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2008","DODGE","CALIBER","SXT","1B3HB48B98D769029","769029"," 142922","BLACK","","2.0L","4DR","Hatchback","Continuously Variable","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| AM/FM CD/MP3| Satellite| Sentry Key| Keyless Entry| Daytime Running Lights| Dual Air Bags Front and Sides| Active Belts| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       504"," 4/20/16",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2009","CHEVROLET","MALIBU","LS","1G1ZG57B894231220","110675","  93508","SILVER","","2.4L","4DR","Sedan","Automatic","FWD","4","FULL COVERAGE INSURANCE REQUIRED  ALL BUYERS MUST BE LISTED AS DRIVERS ON INSURANCE    MUST INCLUDE COMPREHENSIVE AND COLLISION WITH 500 MAX DEDUCTIBLE    LIEN HOLDER:  GFC LENDING LLC  P.O. BOX 29002  PHOENIX,AZ 85038","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| Sentry Key| Keyless Entry| Alarm| Daytime Running Lights| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       502"," 4/22/16",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2011","HYUNDAI","SONATA","GLS","5NPEB4AC8BH056743","110680"," 143058","BLUE","","2.4L","4DR","Sedan","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| AM/FM CD/DVD| Immobilizer| Keyless Entry| Alarm| Daytime Running Lights| Dual Front Airbags| Side Airbags| Head Airbags| Rear Head Airbags| Active Seatbelts| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       463"," 5/31/16",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2012","HYUNDAI","ACCENT","GLS","KMHCU4AE9CU069359","110685","  96341","BLACK","","1.6L","4DR","Sedan","Automatic","FWD","4","PLEASE PROVIDE    2 CURRENT UTILITY BILLS  2 CURRENT PAYSTUBS  VALID DRIVERS LICENSE    FULL COVERAGE INSURANCE WITH SAID LIENHOLDER LISTED    JUST DRIVE ONE LLC  409 NORTH 15TH AVE   LAUREL MS 39440","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| Active keyless entry| Dual Front Airbags| Side Airbags| Head Airbags| Rear Head Airbags| Active Seatbelts| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       454"," 6/09/16",""
"justdriveone@yahoo.com","39875","JUST DRIVE 1, LLC","409 N 15TH AVE","LAUREL","MS","39440","601-651-2971","Used","2011","FORD","FUSION","SE","3FAHP0HA1BR242994","110687"," 138150","BURGDY","","2.5L","4DR","Sedan","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| Immobilizer| Keyless Entry| Alarm| Daytime Running Lights| Dual Front Airbags| Side Airbags| Head Airbags| Rear Head Airbags| Active Seatbelts| All Wheel ABS","N","0","0","0","         0","         0","         0","     100.00","       0.00","       454"," 6/09/16",""
