"IDS Login/Email","Frazer ID","Dealership","Address","City","State","Zip","Phone","Vehicle Condition","Year","Make","Model","Trim","VIN","Stock #","Mileage","Exterior Color","Interior Color","Engine","Body","Vehicle Type","Transmission","DriveTrain","Cylinders","Comments","Options","Certified","MPG City","MPG Highway","MPG Combined","Retail Price","Internet Price","DownPayment","Pack","Cost","Days on Lot","Purchase Date","Photos"
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2005","PONTIAC","GTO","","6G2VX12U15L425294","E2569"," 116113","BLUE","","6.0L","2DR","Coupe","6-Speed Manual","RWD","8","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Immobilizer| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    7015.00","       484"," 7/12/18",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2010","MITSUBISHI","LANCER EVO MR","EVOLUTION MR","JA32W5FV4AU024382","E2673"," 130883","SILVER","","2.0L","4DR","Sedan","Automatic","AWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| AM/FM CD/DVD| Sentry Key| Keyless Entry| Alarm| Daytime Running Lights| Dual Front Airbags| Side Airbags| Head Airbags| Rear Head Airbags| Active Seatbelts| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","   11010.00","       284"," 1/28/19",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2004","AUDI","S4","","WAUPL58E64A068125","E2674"," 105769","BLUE","","4.2L","4DR","Sedan","6-Speed Manual","AWD","8","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette| AM/FM CD| Pass Key Security| Dual Airbags Front Head and Side| Active Seatbelts| Dual Rear Side Airbags| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    5125.00","       284"," 1/28/19",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2012","DODGE","CHALLENGER","SXT","2C3CDYAG8CH174088","E2715"," 105770","RED","","3.6L","2DR","Coupe","Automatic","RWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| AM/FM CD/DVD| Sentry Key| Keyless Entry| Alarm| Daytime Running Lights| Dual Front Airbags| Side Airbags| Head Airbags| Rear Head Airbags| Active Seatbelts| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    5995.00","       233"," 3/20/19",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2014","GMC","ACADIA","SLE","1GKKRNED2EJ372081","E2716"," 118474","GOLD","","3.6L","4DR","SUV","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| AM/FM CD/DVD| Sentry Key| Keyless Entry| Daytime Running Lights| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    9225.00","       233"," 3/20/19",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2010","TOYOTA","RAV4","","JTMBF4DV0A5020581","E2743"," 124460","RED","","2.5L","4DR","SUV","Automatic","AWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| AM/FM CD/DVD| Immobilizer| Keyless Entry| Daytime Running Lights| Dual Front Airbags| Side Airbags| Head Airbags| Rear Head Airbags| Active Seatbelts| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    6335.00","       210"," 4/12/19",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2002","JAGUAR","X-TYPE","2.5","SAJEA51DX2XC37367","E2751"," 129290","SILVER","","2.5L","4DR","Sedan","Automatic","AWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette| AM/FM CD| Pass Key Security| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    2000.00","       197"," 4/25/19",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2014","CHEVROLET","MALIBU","2LT","1G11E5SL8EF284551","E2753"," 111354","GOLD","","2.5L","4DR","Sedan","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| AM/FM CD/DVD| Sentry Key| Keyless Entry| Alarm| Daytime Running Lights| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| Dual Rear Side Airbag| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    6485.00","       196"," 4/26/19",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2012","SUBARU","IMPREZA","PREMIUM","JF1GPAD68CH229097","E2762"," 106917","RED","","2.0L","4DR","Wagon","Continuously Variable","AWD","4","","Dual Front Airbags| Side Airbags| Head Airbags| Rear Head Airbags| Active Seatbelts| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    4355.00","       172"," 5/20/19",""
"OFFICE@EXCLUSIVEMOTORSVA.COM","49535","EXCLUSIVE MOTORS INC.","1789C VIRGINIA BEACH BLVD","VIRGINIA BEACH","VA","23454","757-431-7068","Used","2010","CHEVROLET","TRAVERSE","LT","1GNLVGED5AS125060","E2767"," 152328","BLACK","","3.6L","4DR","SUV","Automatic","AWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| AM/FM CD/DVD| Sentry Key| Keyless Entry| Daytime Running Lights| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","         0","         0","         0","       0.00","    3795.00","       168"," 5/24/19",""
