"IDS Login/Email","Frazer ID","Dealership","Address","City","State","Zip","Phone","Vehicle Condition","Year","Make","Model","Trim","VIN","Stock #","Mileage","Exterior Color","Interior Color","Engine","Body","Vehicle Type","Transmission","DriveTrain","Cylinders","Comments","Options","Certified","MPG City","MPG Highway","MPG Combined","Retail Price","Internet Price","DownPayment","Pack","Cost","Days on Lot","Purchase Date","Photos"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","1996","JEEP","GRAND CHEROKEE","LAREDO 4WD","1J4GZ58Y6TC214984","10001"," 193000","GREEN","GRAY","5.2L","4DR","SUV","Automatic","AWD","8","This is a very nice Jeep... and a test of the Sales/Internet Comments field.    This line is preceded by a couple line breaks.    This line is preceded by a couple line breaks.","Driver Air Bag| Passenger Air Bag| A/C| AM/FM Stereo| Cassette| 4-Wheel ABS| Cruise Control| Four Wheel Drive| Power Door Locks| Cloth Seats| Vinyl Seats| Bucket Seats| Power Steering| Adjustable Steering Wheel| Tires - Front All-Season| Tires - Rear All-Season| Aluminum Wheels| Power Windows| A/T| Luggage Rack","N","0","0","0","         0","      1751","       500","     100.00","    1000.00","      2569"," 1/30/08","1J4GZ58Y6TC214984_1.jpg|1J4GZ58Y6TC214984_2.jpg|1J4GZ58Y6TC214984_3.jpg|1J4GZ58Y6TC214984_4.jpg|1J4GZ58Y6TC214984_5.jpg|1J4GZ58Y6TC214984_6.jpg|1J4GZ58Y6TC214984_7.jpg|1J4GZ58Y6TC214984_8.jpg|1J4GZ58Y6TC214984_9.jpg|1J4GZ58Y6TC214984_10.jpg|1J4GZ58Y6TC214984_11.jpg|1J4GZ58Y6TC214984_12.jpg|1J4GZ58Y6TC214984_13.jpg|1J4GZ58Y6TC214984_14.jpg|1J4GZ58Y6TC214984_15.jpg|1J4GZ58Y6TC214984_16.jpg|1J4GZ58Y6TC214984_17.jpg|1J4GZ58Y6TC214984_18.jpg|1J4GZ58Y6TC214984_19.jpg|1J4GZ58Y6TC214984_20.jpg|1J4GZ58Y6TC214984_21.jpg|1J4GZ58Y6TC214984_22.jpg|1J4GZ58Y6TC214984_23.jpg|1J4GZ58Y6TC214984_24.jpg|1J4GZ58Y6TC214984_25.jpg|1J4GZ58Y6TC214984_26.jpg|1J4GZ58Y6TC214984_27.jpg|1J4GZ58Y6TC214984_28.jpg|1J4GZ58Y6TC214984_29.jpg|1J4GZ58Y6TC214984_30.jpg|1J4GZ58Y6TC214984_31.jpg|1J4GZ58Y6TC214984_32.jpg|1J4GZ58Y6TC214984_33.jpg|1J4GZ58Y6TC214984_34.jpg|1J4GZ58Y6TC214984_35.jpg|1J4GZ58Y6TC214984_36.jpg|1J4GZ58Y6TC214984_37.jpg"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","1993","JEEP","CHEROKEE","Sport 4WD","1J4FJ68S4PL592697","10003"," 150000","WHITE","","4.0L","4DR","SUV","Automatic","4WD","6","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam varius, nisl in congue consequat, justo odio auctor tortor, eget tempus diam turpis in lacus. Phasellus scelerisque commodo posuere. Phasellus luctus sem vitae erat molestie blandit. Vivamus id nulla magna, eget convallis nisl. Aenean vitae massa et dui bibendum laoreet nec sit amet lorem. Sed justo erat, sollicitudin sed scelerisque ac, elementum et lectus. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas.    Cras vestibulum tincidunt ante, eu lobortis sem consequat sit amet. Nunc imperdiet auctor vehicula. Praesent adipiscing faucibus mauris ac ultrices. Phasellus ullamcorper fringilla eros id scelerisque. Sed a velit in nibh congue egestas facilisis in libero. Cras id tellus quis mi posuere gravida. Integer eget ante magna, vitae rhoncus mauris. Duis aliquam commodo metus, vitae feugiat eros vulputate elementum. Mauris accumsan vestibulum enim, id eleifend sem tempus id. Etiam et erat id purus molestie malesuada. Donec egestas velit quis lorem ornare eget consectetur magna pretium.    Pellentesque iaculis, tortor eu dictum aliquam, tortor orci condimentum augue, interdum consequat mauris libero id augue. Vivamus sit amet arcu vel elit vehicula scelerisque. Sed viverra iaculis lectus, sit amet eleifend felis suscipit quis. Etiam ultricies suscipit purus non pharetra. Vivamus rutrum nisl id erat molestie non varius leo ultricies. Praesent id mattis lore","AM/FM Stereo| Four Wheel Drive| Cloth Seats| Bucket Seats| Power Steering| Tires - Front All-Terrain| Tires - Rear All-Terrain| M/T| Vehicle Anti-Theft System| Steel Wheels","N","16","20","18","      3995","      3495","       500","     100.00","    1500.00","      2569"," 1/30/08","1J4FJ68S4PL592697_1.jpg|1J4FJ68S4PL592697_2.jpg|1J4FJ68S4PL592697_3.jpg"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","2004","FORD","F-150","SUPERCREW XLT 139'' WB","1FTPW14584KB14170","10007","  75000","BLUE","GRAY","5.4L","","Pick-Up","Automatic","4WD","8","","Driver Air Bag| Passenger Air Bag| A/C| AM/FM Stereo| CD Player| 4-Wheel ABS| Cruise Control| Third Passenger Door| Fourth Passenger Door| Four Wheel Drive| Power Door Locks| Cloth Seats| Split Bench Seat| Power Steering| Adjustable Steering Wheel| Tires - Front All-Terrain| Tires - Rear All-Terrain| Aluminum Wheels| Power Windows| A/T| Privacy Glass| Vehicle Anti-Theft System| Front Tow","Y","0","0","0","         0","         0","         0","     100.00","   15000.00","      2569"," 1/30/08","1FTPW14584KB14170_1.jpg|1FTPW14584KB14170_2.jpg|1FTPW14584KB14170_3.jpg|1FTPW14584KB14170_4.jpg|1FTPW14584KB14170_5.jpg|1FTPW14584KB14170_6.jpg|1FTPW14584KB14170_7.jpg|1FTPW14584KB14170_8.jpg|1FTPW14584KB14170_9.jpg|1FTPW14584KB14170_10.jpg|1FTPW14584KB14170_11.jpg|1FTPW14584KB14170_12.jpg|1FTPW14584KB14170_13.jpg|1FTPW14584KB14170_14.jpg|1FTPW14584KB14170_15.jpg|1FTPW14584KB14170_16.jpg|1FTPW14584KB14170_17.jpg|1FTPW14584KB14170_18.jpg|1FTPW14584KB14170_19.jpg|1FTPW14584KB14170_20.jpg"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","2004","FORD","F-150","SUPERCREW XLT","1FTPW14514KA92951","10008","  85000","BLACK","GRAY","5.4L","","Pick-Up","Automatic","4WD","8","This is a great truck. Plenty of room for the family and all your stuff. I really have many, many things to say here, but I just don't have the time to get into that right now. I'm just trying to fill the space so I have something to print. Do you like it? I hope so. I spent a lot of time working on this... ok, not really. It's just a lack of coffee at the moment. I really hope this gets better... but no time... I have to finish... now.","Driver Air Bag| Passenger Air Bag| A/C| AM/FM Stereo| CD Player| 4-Wheel ABS| Cruise Control| Third Passenger Door| Fourth Passenger Door| Four Wheel Drive| Power Door Locks| Cloth Seats| Split Bench Seat| Power Steering| Adjustable Steering Wheel| Tires - Front All-Terrain| Tires - Rear All-Terrain| Aluminum Wheels| Power Windows| A/T| Privacy Glass| Vehicle Anti-Theft System| Front Tow","N","0","0","0","     17995","     16995","      2000","     100.00","   14750.00","      2466"," 5/12/08","1FTPW14514KA92951_1.jpg|1FTPW14514KA92951_2.jpg|1FTPW14514KA92951_3.jpg|1FTPW14514KA92951_4.jpg|1FTPW14514KA92951_5.jpg|1FTPW14514KA92951_6.jpg|1FTPW14514KA92951_7.jpg|1FTPW14514KA92951_8.jpg|1FTPW14514KA92951_9.jpg"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","2007","SATURN","ION","''AUTO ION 3 *LTD AVAIL*''","1G8AL55F87Z137449","10011","      0","","","2.2L","4DR","Sedan","Continuously Variable","FWD","4","","Driver Air Bag| Passenger Air Bag| Passenger Air Bag On/Off Switch| A/C| AM/FM Stereo| CD Player| Cruise Control| Front Wheel Drive| Power Door Locks| Cloth Seats| Bucket Seats| Adjustable Steering Wheel| Aluminum Wheels| Power Windows| A/T| MP3 Player| Onboard Hands-Free Communications System| Auxiliary Audio Input| Side Head Air Bag| Rear Head Air Bag| CD Changer| 4-Wheel ABS| Power Tilt/Sliding Sunroof| Leather Seats| Traction Control| Sun/Moon Roof| Satellite Radio| Rear Spoiler","N","0","0","0","      1496","      1496","         0","     100.00","       0.00","      2466"," 5/12/08","1G8AL55F87Z137449_1.jpg|1G8AL55F87Z137449_2.jpg"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","2002","JEEP","WRANGLER","X","1J4FA39S42P723903","10016","  86000","BLUE","GRAY","4.0L","2DR","SUV","5-Speed Manual","4WD","6","","Driver Air Bag| Passenger Air Bag| Passenger Air Bag On/Off Switch| AM/FM Stereo| Cassette|   Four Wheel Drive| Cloth Seats| Bucket Seats| Power Steering| Tires - Front All-Terrain| Tires - Rear All-Terrain| M/T| Steel Wheels","N","0","0","0","         0","         0","         0","     100.00","    7500.00","      2442"," 6/05/08","1J4FA39S42P723903_1.jpg"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","1992","HONDA","ACCORD","LX Auto","1HGCB7659NA149612","10017","      0","WHITE","","2.2L","4DR","Sedan","Automatic","FWD","0","","4DR FWD V8 Auto| Leather| Climate Control| A/C| AM/FM Stereo Cassette| 6 CD Changer| 4-Wheel ABS| C/C| T/W| PWR B--S--W--L--M--Driver and Passenger Seat| Heated Ft Seats and Mirrors| Polished Wheels| Homelink| Moonroof","N","0","0","0","      4500","         0","         0","     100.00","       0.00","      2434"," 6/13/08",""
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","2000","JEEP","WRANGLER","Sahara","1J4FA59SXYP752634","A10022","  61740","GREEN","TAN","4.0L","2DR","SUV","Automatic","4WD","6","","Driver Air Bag| Passenger Air Bag| Passenger Air Bag On/Off Switch| AM/FM Stereo| CD Player| Four Wheel Drive| Running Boards| Cloth Seats| Bucket Seats| Power Steering| Adjustable Steering Wheel| Tires - Front All-Terrain| Tires - Rear All-Terrain| Aluminum Wheels| M/T| Front Tow Hooks| Rear Tow Hooks| A/C| 4-Wheel ABS| Cruise Control| A/T| Convertible Hardtop| Vehicle Anti-Theft System","N","0","0","0","      9995","      9495","         0","     100.00","    6800.00","      2414"," 7/03/08","1J4FA59SXYP752634_1.jpg|1J4FA59SXYP752634_2.jpg|1J4FA59SXYP752634_3.jpg|1J4FA59SXYP752634_4.jpg|1J4FA59SXYP752634_5.jpg|1J4FA59SXYP752634_6.jpg|1J4FA59SXYP752634_7.jpg|1J4FA59SXYP752634_8.jpg|1J4FA59SXYP752634_9.jpg"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","1999","JEEP","WRANGLER","Sport","1J4FY19S7XP451998","10023","  69802","BLUE","GRAY","4.0L","2DR","SUV","Automatic","4WD","6","This one is a looker! Great Steel Blue color... with Hard Top.","Driver Air Bag| Passenger Air Bag| Passenger Air Bag On/Off Switch| AM/FM Stereo| Four Wheel Drive| Vinyl Seats| Bucket Seats| Power Steering| Tires - Front All-Terrain| Tires - Rear All-Terrain| M/T| Steel Wheels| A/C| Cassette| CD Player| 4-Wheel ABS| Cruise Control| Running Boards| Cloth Seats| Adjustable Steering Wheel| Aluminum Wheels| A/T| Convertible Hardtop| Vehicle Anti-Theft System| Front Tow Hooks","N","0","0","0","      9994","      9494","         0","     100.00","    7000.00","      2414"," 7/03/08","1J4FY19S7XP451998_1.jpg|1J4FY19S7XP451998_2.jpg|1J4FY19S7XP451998_3.jpg|1J4FY19S7XP451998_4.jpg|1J4FY19S7XP451998_5.jpg|1J4FY19S7XP451998_6.jpg|1J4FY19S7XP451998_7.jpg|1J4FY19S7XP451998_8.jpg|1J4FY19S7XP451998_9.jpg|1J4FY19S7XP451998_10.jpg|1J4FY19S7XP451998_11.jpg|1J4FY19S7XP451998_12.jpg"
"stewartmcfarland@frazer.com","2","FRAZER'S TEST COMPANY","YOUR STREET ADDRESS HERE","YOUR CITY","GA","ZIP","PHONE","Used","2001","JEEP","WRANGLER","Sport","1J4FA49SX1P362620","10024","  85000","SILVER","DKGRAY","4.0L","2DR","SUV","Automatic","4WD","6","","Driver Air Bag| Passenger Air Bag| Passenger Air Bag On/Off Switch| AM/FM Stereo| Cassette| Four Wheel Drive| Vinyl Seats| Bucket Seats| Power Steering| Tires - Front All-Terrain| Tires - Rear All-Terrain| M/T| Steel Wheels| A/C| CD Player| 4-Wheel ABS| Cruise Control| Running Boards| Cloth Seats| Adjustable Steering Wheel| Aluminum Wheels| A/T| Convertible Hardtop| Privacy Glass| Vehicle Anti-Theft System| Front Tow Hooks| Rear Tow Hooks","N","0","0","0","      9500","      9000","         0","     100.00","    6500.00","      2414"," 7/03/08","1J4FA49SX1P362620_1.jpg|1J4FA49SX1P362620_2.jpg|1J4FA49SX1P362620_3.jpg|1J4FA49SX1P362620_4.jpg|1J4FA49SX1P362620_5.jpg|1J4FA49SX1P362620_6.jpg|1J4FA49SX1P362620_7.jpg|1J4FA49SX1P362620_8.jpg|1J4FA49SX1P362620_9.jpg"
